Frame,Width,Height,adm2,motion2,ms_ssim,psnr,ssim,vif_scale0,vif_scale1,vif_scale2,vif_scale3,vmaf,
3241,1920,1080,1.0000,7.0237,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3242,1920,1080,1.0000,7.0237,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3243,1920,1080,1.0000,7.1547,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3244,1920,1080,1.0000,7.3456,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3245,1920,1080,1.0000,7.4953,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3246,1920,1080,1.0000,7.6120,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3247,1920,1080,1.0000,7.8248,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3248,1920,1080,1.0000,8.0527,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3249,1920,1080,1.0000,8.0527,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3250,1920,1080,1.0000,8.4955,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3251,1920,1080,1.0000,8.9114,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3252,1920,1080,1.0000,8.9114,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3253,1920,1080,1.0000,9.2385,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3254,1920,1080,1.0000,9.7931,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3255,1920,1080,1.0000,10.5362,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3256,1920,1080,1.0000,11.3681,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3257,1920,1080,1.0000,12.0623,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3258,1920,1080,1.0000,12.8510,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3259,1920,1080,1.0000,13.0339,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3260,1920,1080,1.0000,14.3253,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3261,1920,1080,1.0000,15.5296,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3262,1920,1080,1.0000,15.8396,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3263,1920,1080,1.0000,15.2036,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3264,1920,1080,1.0000,13.7899,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3265,1920,1080,1.0000,12.9474,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3266,1920,1080,1.0000,12.2069,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3267,1920,1080,1.0000,12.2069,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3268,1920,1080,1.0000,12.3456,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3269,1920,1080,1.0000,12.4194,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3270,1920,1080,1.0000,12.9475,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3271,1920,1080,1.0000,12.9475,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3272,1920,1080,1.0000,13.2865,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3273,1920,1080,1.0000,13.4404,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3274,1920,1080,1.0000,13.4404,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3275,1920,1080,1.0000,13.8054,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3276,1920,1080,1.0000,14.1444,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3277,1920,1080,1.0000,14.5693,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3278,1920,1080,1.0000,14.6748,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3279,1920,1080,1.0000,14.6748,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3280,1920,1080,1.0000,15.3448,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3281,1920,1080,1.0000,15.7419,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3282,1920,1080,1.0000,15.7419,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3283,1920,1080,1.0000,15.8978,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3284,1920,1080,1.0000,16.3470,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3285,1920,1080,1.0000,16.7735,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3286,1920,1080,1.0000,17.3905,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3287,1920,1080,1.0000,17.3905,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3288,1920,1080,1.0000,17.4706,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3289,1920,1080,1.0000,17.4462,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3290,1920,1080,1.0000,17.1805,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3291,1920,1080,1.0000,17.0036,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3292,1920,1080,1.0000,17.0036,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3293,1920,1080,1.0000,16.3522,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3294,1920,1080,1.0000,16.3522,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3295,1920,1080,1.0000,16.6294,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3296,1920,1080,1.0000,16.6294,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3297,1920,1080,1.0000,16.4519,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3298,1920,1080,1.0000,16.4414,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3299,1920,1080,1.0000,16.4414,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3300,1920,1080,1.0000,16.7552,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3301,1920,1080,1.0000,16.4370,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3302,1920,1080,1.0000,16.4370,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3303,1920,1080,1.0000,14.8269,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3304,1920,1080,1.0000,14.3886,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3305,1920,1080,1.0000,13.6220,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3306,1920,1080,1.0000,12.4312,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3307,1920,1080,1.0000,11.9078,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3308,1920,1080,1.0000,11.2640,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3309,1920,1080,1.0000,10.5770,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3310,1920,1080,1.0000,9.5235,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3311,1920,1080,1.0000,9.0074,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3312,1920,1080,1.0000,8.9470,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3313,1920,1080,1.0000,8.6543,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3314,1920,1080,1.0000,8.3870,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3315,1920,1080,1.0000,8.0204,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3316,1920,1080,1.0000,7.5912,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3317,1920,1080,1.0000,7.5912,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3318,1920,1080,1.0000,7.1102,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3319,1920,1080,1.0000,7.1102,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3320,1920,1080,1.0000,7.3559,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3321,1920,1080,1.0000,7.8248,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3322,1920,1080,1.0000,8.4530,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3323,1920,1080,1.0000,9.1791,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3324,1920,1080,1.0000,10.5710,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3325,1920,1080,1.0000,11.2033,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3326,1920,1080,1.0000,11.2169,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3327,1920,1080,1.0000,11.8608,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3328,1920,1080,1.0000,11.5988,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3329,1920,1080,1.0000,11.0811,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3330,1920,1080,1.0000,10.8003,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3331,1920,1080,1.0000,10.3809,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3332,1920,1080,1.0000,9.9883,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3333,1920,1080,1.0000,9.5627,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3334,1920,1080,1.0000,9.3631,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3335,1920,1080,1.0000,9.3631,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3336,1920,1080,1.0000,9.3361,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3337,1920,1080,1.0000,9.3204,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3338,1920,1080,1.0000,8.9100,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3339,1920,1080,1.0000,8.9100,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3340,1920,1080,1.0000,9.2409,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3341,1920,1080,1.0000,9.2730,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3342,1920,1080,1.0000,9.1275,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3343,1920,1080,1.0000,9.1275,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3344,1920,1080,1.0000,8.7651,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3345,1920,1080,1.0000,8.7651,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3346,1920,1080,1.0000,8.8754,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3347,1920,1080,1.0000,8.8754,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3348,1920,1080,1.0000,8.9501,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3349,1920,1080,1.0000,9.0033,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3350,1920,1080,1.0000,9.0033,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3351,1920,1080,1.0000,9.3776,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3352,1920,1080,1.0000,9.3776,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3353,1920,1080,1.0000,9.3979,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3354,1920,1080,1.0000,9.3979,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3355,1920,1080,1.0000,9.8846,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3356,1920,1080,1.0000,9.8846,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3357,1920,1080,1.0000,9.8831,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3358,1920,1080,1.0000,9.8831,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3359,1920,1080,1.0000,10.0708,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3360,1920,1080,1.0000,9.8532,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3361,1920,1080,1.0000,8.7404,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3362,1920,1080,1.0000,8.7404,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3363,1920,1080,1.0000,8.3551,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3364,1920,1080,1.0000,8.2728,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3365,1920,1080,1.0000,7.8771,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3366,1920,1080,1.0000,7.7717,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3367,1920,1080,1.0000,7.7717,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3368,1920,1080,1.0000,7.5722,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3369,1920,1080,1.0000,7.1549,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3370,1920,1080,1.0000,7.1549,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3371,1920,1080,1.0000,7.3566,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3372,1920,1080,1.0000,7.3566,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3373,1920,1080,1.0000,6.9262,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3374,1920,1080,1.0000,6.9262,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3375,1920,1080,1.0000,6.4336,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3376,1920,1080,1.0000,6.4336,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3377,1920,1080,1.0000,7.7006,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3378,1920,1080,1.0000,7.7006,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3379,1920,1080,1.0000,7.7601,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3380,1920,1080,1.0000,7.6195,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3381,1920,1080,1.0000,7.3349,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3382,1920,1080,1.0000,7.3349,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3383,1920,1080,1.0000,7.1044,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3384,1920,1080,1.0000,7.1044,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3385,1920,1080,1.0000,7.5186,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3386,1920,1080,1.0000,7.5525,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3387,1920,1080,1.0000,7.6170,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3388,1920,1080,1.0000,7.7339,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3389,1920,1080,1.0000,7.7768,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3390,1920,1080,1.0000,7.7026,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3391,1920,1080,1.0000,7.7026,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3392,1920,1080,1.0000,7.8765,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3393,1920,1080,1.0000,7.7614,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3394,1920,1080,1.0000,7.7614,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3395,1920,1080,1.0000,7.8511,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3396,1920,1080,1.0000,8.1504,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3397,1920,1080,1.0000,8.8532,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3398,1920,1080,1.0000,8.3027,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3399,1920,1080,1.0000,7.7885,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3400,1920,1080,1.0000,7.4232,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3401,1920,1080,1.0000,6.8684,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3402,1920,1080,1.0000,6.8684,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3403,1920,1080,1.0000,6.9301,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3404,1920,1080,1.0000,7.9929,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3405,1920,1080,1.0000,9.0312,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3406,1920,1080,1.0000,10.0122,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3407,1920,1080,1.0000,10.7447,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3408,1920,1080,1.0000,11.2013,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3409,1920,1080,1.0000,11.2013,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3410,1920,1080,1.0000,11.7245,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3411,1920,1080,1.0000,11.7028,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3412,1920,1080,1.0000,11.6697,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3413,1920,1080,1.0000,11.6284,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3414,1920,1080,1.0000,11.6284,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3415,1920,1080,1.0000,11.8357,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3416,1920,1080,1.0000,12.0386,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3417,1920,1080,1.0000,12.0820,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3418,1920,1080,1.0000,11.7390,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3419,1920,1080,1.0000,11.7390,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3420,1920,1080,1.0000,12.2465,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3421,1920,1080,1.0000,12.2465,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3422,1920,1080,1.0000,12.8229,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3423,1920,1080,1.0000,12.5357,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3424,1920,1080,1.0000,12.5357,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3425,1920,1080,1.0000,11.4860,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3426,1920,1080,1.0000,11.1023,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3427,1920,1080,1.0000,10.8471,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3428,1920,1080,1.0000,10.8471,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3429,1920,1080,1.0000,10.9984,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3430,1920,1080,1.0000,11.3553,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3431,1920,1080,1.0000,10.7083,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3432,1920,1080,1.0000,10.6913,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3433,1920,1080,1.0000,9.5906,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3434,1920,1080,1.0000,9.5857,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3435,1920,1080,1.0000,9.5857,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3436,1920,1080,1.0000,10.3501,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3437,1920,1080,1.0000,10.7950,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3438,1920,1080,1.0000,10.9689,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3439,1920,1080,1.0000,11.2542,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3440,1920,1080,1.0000,11.5242,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3441,1920,1080,1.0000,11.6709,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3442,1920,1080,1.0000,11.8589,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3443,1920,1080,1.0000,11.8589,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3444,1920,1080,1.0000,11.9532,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3445,1920,1080,1.0000,12.2280,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3446,1920,1080,1.0000,12.4804,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3447,1920,1080,1.0000,12.1651,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3448,1920,1080,1.0000,12.1651,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3449,1920,1080,1.0000,12.2128,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3450,1920,1080,1.0000,11.7906,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3451,1920,1080,1.0000,11.7906,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3452,1920,1080,1.0000,12.0518,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3453,1920,1080,1.0000,12.6315,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3454,1920,1080,1.0000,12.6315,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3455,1920,1080,1.0000,12.8469,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3456,1920,1080,1.0000,12.8104,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3457,1920,1080,1.0000,12.6512,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3458,1920,1080,1.0000,12.4606,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3459,1920,1080,1.0000,12.1465,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3460,1920,1080,1.0000,11.8953,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3461,1920,1080,1.0000,11.2953,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3462,1920,1080,1.0000,11.2527,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3463,1920,1080,1.0000,11.2527,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3464,1920,1080,1.0000,11.3149,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3465,1920,1080,1.0000,11.3617,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3466,1920,1080,1.0000,11.2500,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3467,1920,1080,1.0000,11.2500,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3468,1920,1080,1.0000,11.4191,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3469,1920,1080,1.0000,11.6122,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3470,1920,1080,1.0000,11.4949,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3471,1920,1080,1.0000,11.4949,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
3472,1920,1080,1.0000,11.5469,1.0000,72.0000,1.0000,1.0000,1.0000,1.0000,1.0000,100.0000,
