Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,ms_ssim,vmaf,
3377,72.000000,7.700618,7.790093,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3378,72.000000,7.700618,7.700618,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3379,72.000000,7.760050,7.760050,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3380,72.000000,7.619482,7.805375,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999996,1.000000,100.000000,
3381,72.000000,7.334856,7.619482,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3382,72.000000,7.334856,7.334856,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3383,72.000000,7.104360,7.408088,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3384,72.000000,7.104360,7.104360,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3385,72.000000,7.518562,7.518562,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3386,72.000000,7.552514,7.552514,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3387,72.000000,7.616952,7.616952,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3388,72.000000,7.733920,7.733920,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3389,72.000000,7.776763,7.776763,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3390,72.000000,7.702559,7.913013,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3391,72.000000,7.702559,7.702559,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999995,1.000000,100.000000,
3392,72.000000,7.876524,8.018305,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999995,1.000000,100.000000,
3393,72.000000,7.761386,7.876524,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3394,72.000000,7.761386,7.761386,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3395,72.000000,7.851062,7.851062,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3396,72.000000,8.150375,8.150375,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3397,72.000000,8.853201,8.906820,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3398,72.000000,8.302672,8.853201,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3399,72.000000,7.788485,8.302672,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999995,0.999995,1.000000,100.000000,
3400,72.000000,7.423179,7.788485,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999994,1.000000,100.000000,
3401,72.000000,6.868429,7.423179,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3402,72.000000,6.868429,6.868429,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999994,1.000000,100.000000,
3403,72.000000,6.930083,6.930083,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999994,1.000000,100.000000,
3404,72.000000,7.992856,7.992856,1.000000,1.000002,1.000012,1.000000,1.000001,1.000001,1.000000,0.999996,0.999995,0.999994,1.000000,100.000000,
3405,72.000000,9.031172,9.031172,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3406,72.000000,10.012188,10.012188,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3407,72.000000,10.744723,10.744723,1.000000,1.000002,1.000011,1.000000,1.000001,1.000001,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3408,72.000000,11.201338,11.463071,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3409,72.000000,11.201338,11.201338,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3410,72.000000,11.724519,11.724519,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3411,72.000000,11.702846,11.730524,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999994,0.999995,1.000000,100.000000,
3412,72.000000,11.669734,11.702846,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,1.000000,0.999996,0.999994,0.999994,1.000000,100.000000,
3413,72.000000,11.628357,11.669734,1.000000,1.000002,1.000009,1.000000,1.000001,1.000001,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3414,72.000000,11.628357,11.628357,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3415,72.000000,11.835690,11.835690,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3416,72.000000,12.038577,12.038577,1.000000,1.000002,1.000009,1.000000,1.000000,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3417,72.000000,12.082038,12.082038,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3418,72.000000,11.739021,12.324493,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3419,72.000000,11.739021,11.739021,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3420,72.000000,12.246526,12.347472,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3421,72.000000,12.246526,12.246526,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999996,1.000000,100.000000,
3422,72.000000,12.822850,12.822850,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3423,72.000000,12.535707,15.267364,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999996,1.000000,100.000000,
3424,72.000000,12.535707,12.535707,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3425,72.000000,11.486001,12.720388,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3426,72.000000,11.102247,11.486001,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3427,72.000000,10.847126,11.102247,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3428,72.000000,10.847126,10.847126,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3429,72.000000,10.998382,10.998382,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3430,72.000000,11.355321,11.460709,1.000000,1.000002,1.000013,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3431,72.000000,10.708292,11.355321,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3432,72.000000,10.691298,10.708292,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999997,0.999996,0.999996,1.000000,100.000000,
3433,72.000000,9.590556,10.691298,1.000000,1.000002,1.000013,1.000000,1.000001,1.000001,1.000000,0.999996,0.999995,0.999996,1.000000,100.000000,
3434,72.000000,9.585726,9.590556,1.000000,1.000002,1.000013,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3435,72.000000,9.585726,9.585726,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3436,72.000000,10.350130,10.350130,1.000000,1.000002,1.000012,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3437,72.000000,10.794972,10.794972,1.000000,1.000002,1.000012,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3438,72.000000,10.968897,10.968897,1.000000,1.000002,1.000012,1.000000,1.000001,1.000001,1.000000,0.999996,0.999994,0.999995,1.000000,100.000000,
3439,72.000000,11.254194,11.254194,1.000000,1.000002,1.000011,1.000000,1.000000,1.000001,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3440,72.000000,11.524177,11.524177,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999996,0.999994,0.999995,1.000000,100.000000,
3441,72.000000,11.670887,11.670887,1.000000,1.000002,1.000010,1.000000,1.000000,1.000001,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3442,72.000000,11.858899,11.899365,1.000000,1.000002,1.000010,1.000000,1.000000,1.000001,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3443,72.000000,11.858899,11.858899,1.000000,1.000002,1.000010,1.000000,1.000000,1.000001,1.000000,0.999996,0.999994,0.999995,1.000000,100.000000,
3444,72.000000,11.953180,11.953180,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999994,0.999995,1.000000,100.000000,
3445,72.000000,12.228020,12.228020,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3446,72.000000,12.480391,12.480391,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3447,72.000000,12.165102,12.541471,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3448,72.000000,12.165102,12.165102,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3449,72.000000,12.212810,12.212810,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3450,72.000000,11.790639,12.238367,1.000000,1.000002,1.000010,1.000000,1.000000,1.000001,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3451,72.000000,11.790639,11.790639,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3452,72.000000,12.051746,12.051746,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3453,72.000000,12.631508,13.006075,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3454,72.000000,12.631508,12.631508,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3455,72.000000,12.846875,13.222013,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3456,72.000000,12.810417,12.846875,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3457,72.000000,12.651168,12.810417,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3458,72.000000,12.460594,12.651168,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999996,0.999995,0.999995,1.000000,100.000000,
3459,72.000000,12.146486,12.460594,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3460,72.000000,11.895328,12.146486,1.000000,1.000002,1.000010,1.000000,1.000001,1.000000,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3461,72.000000,11.295247,11.895328,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3462,72.000000,11.252674,11.295247,1.000000,1.000002,1.000010,1.000000,1.000000,1.000001,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3463,72.000000,11.252674,11.252674,1.000000,1.000002,1.000009,1.000000,1.000000,1.000000,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3464,72.000000,11.314872,11.314872,1.000000,1.000002,1.000010,1.000000,1.000000,1.000000,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3465,72.000000,11.361741,11.606464,1.000000,1.000002,1.000010,1.000000,1.000000,1.000001,1.000000,0.999995,0.999995,0.999996,1.000000,100.000000,
3466,72.000000,11.250031,11.361741,1.000000,1.000002,1.000009,1.000000,1.000000,1.000000,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3467,72.000000,11.250031,11.250031,1.000000,1.000002,1.000009,1.000000,1.000000,1.000000,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3468,72.000000,11.419113,11.419113,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3469,72.000000,11.612206,11.612206,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3470,72.000000,11.494884,11.698186,1.000000,1.000002,1.000010,1.000000,1.000001,1.000001,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3471,72.000000,11.494884,11.494884,1.000000,1.000002,1.000009,1.000000,1.000001,1.000001,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3472,72.000000,11.546886,11.546886,1.000000,1.000002,1.000009,1.000000,1.000000,1.000001,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3473,72.000000,12.063743,12.168637,1.000000,1.000002,1.000009,1.000000,1.000000,1.000000,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3474,72.000000,12.063743,12.063743,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,1.000000,0.999995,0.999995,0.999995,1.000000,100.000000,
3475,72.000000,12.016210,12.087518,1.000000,1.000002,1.000009,1.000000,1.000000,1.000001,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3476,72.000000,11.661759,12.016210,1.000000,1.000002,1.000009,1.000000,1.000000,1.000001,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3477,72.000000,11.345460,11.661759,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3478,72.000000,11.268733,11.345460,1.000000,1.000002,1.000009,1.000000,1.000001,1.000001,1.000000,0.999994,0.999994,0.999995,1.000000,100.000000,
3479,72.000000,11.268733,11.268733,1.000000,1.000002,1.000009,1.000000,1.000001,1.000000,1.000000,0.999994,0.999994,0.999995,1.000000,100.000000,
3480,72.000000,11.285446,11.288356,1.000000,1.000002,1.000010,1.000000,1.000000,1.000001,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3481,72.000000,11.285446,11.285446,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3482,72.000000,11.421522,11.592181,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3483,72.000000,10.098993,11.421522,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3484,72.000000,9.235835,10.098993,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999995,0.999994,0.999995,1.000000,100.000000,
3485,72.000000,7.809102,9.235835,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999994,0.999994,0.999994,1.000000,100.000000,
3486,72.000000,7.035223,7.809102,1.000000,1.000002,1.000011,1.000000,1.000000,1.000001,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3487,72.000000,6.562819,7.035223,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3488,72.000000,5.810830,6.562819,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999994,0.999994,0.999994,1.000000,100.000000,
3489,72.000000,5.343574,5.810830,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3490,72.000000,4.938331,5.343574,1.000000,1.000002,1.000011,1.000000,1.000000,1.000001,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3491,72.000000,4.662691,4.938331,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3492,72.000000,4.525947,4.662691,1.000000,1.000002,1.000011,1.000000,1.000001,1.000001,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3493,72.000000,4.389904,4.525947,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3494,72.000000,4.269704,4.389904,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3495,72.000000,4.269704,4.269704,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3496,72.000000,4.355522,4.355522,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3497,72.000000,4.309374,4.372234,1.000000,1.000002,1.000011,1.000000,1.000001,1.000001,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3498,72.000000,4.278570,4.309374,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3499,72.000000,4.278570,4.278570,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3500,72.000000,4.337515,4.337515,1.000000,1.000002,1.000011,1.000000,1.000000,1.000001,1.000000,0.999994,0.999993,0.999994,1.000000,100.000000,
3501,72.000000,4.491577,4.517122,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999995,0.999993,0.999994,1.000000,100.000000,
3502,72.000000,4.491577,4.491577,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999995,0.999993,0.999994,1.000000,100.000000,
3503,72.000000,4.354651,4.586151,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999995,0.999993,0.999994,1.000000,100.000000,
3504,72.000000,4.317127,4.354651,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999995,0.999993,0.999994,1.000000,100.000000,
3505,72.000000,4.294260,4.317127,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999995,0.999993,0.999994,1.000000,100.000000,
3506,72.000000,4.106452,4.294260,1.000000,1.000002,1.000011,1.000000,1.000000,1.000001,1.000000,0.999995,0.999994,0.999994,1.000000,100.000000,
3507,72.000000,4.106452,4.106452,1.000000,1.000002,1.000011,1.000000,1.000001,1.000000,1.000000,0.999995,0.999994,0.999994,1.000000,100.000000,
3508,72.000000,4.095385,4.278528,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999995,0.999994,0.999994,1.000000,100.000000,
3509,72.000000,4.095385,4.095385,1.000000,1.000002,1.000011,1.000000,1.000001,1.000001,1.000000,0.999995,0.999994,0.999994,1.000000,100.000000,
3510,72.000000,4.238601,4.238601,1.000000,1.000002,1.000011,1.000000,1.000000,1.000001,1.000000,0.999995,0.999994,0.999994,1.000000,100.000000,
3511,72.000000,4.316956,4.408822,1.000000,1.000002,1.000011,1.000000,1.000000,1.000000,1.000000,0.999995,0.999994,0.999994,1.000000,100.000000,
3512,72.000000,4.293892,4.316956,1.000000,1.000002,1.000011,1.000000,1.000000,1.000001,1.000000,0.999995,0.999994,0.999994,1.000000,100.000000,
